Body center of mass-x,Body center of mass-y,Body center of mass-z,7th cervical vertebrae-x,7th cervical vertebrae-y,7th cervical vertebrae-z,10th thoracic vertebrae-x,10th thoracic vertebrae-y,10th thoracic vertebrae-z,Jugular notch-x,Jugular notch-y,Jugular notch-z,Anterior superior iliac spine LT-x,Anterior superior iliac spine LT-y,Anterior superior iliac spine LT-z,Anterior superior iliac spine RT-x,Anterior superior iliac spine RT-y,Anterior superior iliac spine RT-z,Posterior superior iliac spine LT-x,Posterior superior iliac spine LT-y,Posterior superior iliac spine LT-z,Posterior superior iliac spine RT-x,Posterior superior iliac spine RT-y,Posterior superior iliac spine RT-z,Acromion LT-x,Acromion LT-y,Acromion LT-z,Acromion RT-x,Acromion RT-y,Acromion RT-z,Shoulder LT-x,Shoulder LT-y,Shoulder LT-z,Shoulder RT-x,Shoulder RT-y,Shoulder RT-z,Medial humeral epicondyle LT-x,Medial humeral epicondyle LT-y,Medial humeral epicondyle LT-z,Lateral humeral epicondyle LT-x,Lateral humeral epicondyle LT-y,Lateral humeral epicondyle LT-z,Elbow LT-x,Elbow LT-y,Elbow LT-z,Radial styloid process LT-x,Radial styloid process LT-y,Radial styloid process LT-z,Ulnar styloid process LT-x,Ulnar styloid process LT-y,Ulnar styloid process LT-z,Hand tip LT-x,Hand tip LT-y,Hand tip LT-z,Hip LT-x,Hip LT-y,Hip LT-z,Hip RT-x,Hip RT-y,Hip RT-z
-11.86960603,4.677085864,958.8658602,53.92984575,-15.23979431,1487.29739,91.11802988,-30.54771887,1208.863277,-37.25359412,16.51517579,1438.019664,-106.5057188,-116.5982802,968.7641025,-11.98431983,156.748365,967.1279882,63.17080943,-78.41532772,962.5077842,97.84082063,21.84695527,961.907665,-41.34160461,-171.7757888,1441.250091,79.007976,164.6938174,1435.379153,-51.54762129,-171.2124327,1415.407244,70.47348128,169.9303625,1409.454765,-29.07802843,-169.100311,1105.840025,-75.26707683,-183.3180219,1104.666416,-50.38713785,-179.7629781,1105.239404,-51.35245171,-163.6516962,868.715318,-18.40352718,-164.3720348,873.1698423,-19.55287849,-136.3843205,709.9955194,-47.1977806,-76.21223895,876.8312854,9.36907977,87.37359119,875.8521437
-11.86130772,4.67655498,958.8646817,53.89473481,-15.21081901,1487.302174,91.10513511,-30.53252811,1208.872622,-37.29523945,16.51478261,1438.017623,-106.4809978,-116.6146189,968.7533947,-12.00085991,156.7463444,967.1262867,63.19038947,-78.40596834,962.5145676,97.84526631,21.86156644,961.917752,-41.34210793,-171.7764496,1441.28405,78.93395139,164.7183327,1435.349709,-51.54803438,-171.2202706,1415.441012,70.39852575,169.9480503,1409.424249,-29.06973916,-169.1017475,1105.858163,-75.26051023,-183.3135445,1104.68073,-50.38019855,-179.7617096,1105.257423,-51.29469579,-163.7442082,868.7271143,-18.34653359,-164.4677397,873.1867569,-19.4677919,-136.5065863,710.007685,-47.16964411,-76.21985673,876.8266128,9.372523365,87.37454213,875.8528609
-11.85192746,4.675650847,958.8634983,53.85589171,-15.18131729,1487.3071,91.09040844,-30.51669452,1208.882932,-37.3401275,16.51691699,1438.016126,-106.4559229,-116.6310595,968.742322,-12.01625806,156.7439382,967.1235231,63.21048847,-78.39722991,962.5224567,97.85051998,21.87545265,961.9286887,-41.34878703,-171.7745436,1441.316327,78.85898763,164.7435847,1435.32253,-51.55461884,-171.225077,1415.473108,70.32270825,169.9669142,1409.396064,-29.05988195,-169.1005469,1105.87601,-75.25252874,-183.3059178,1104.694625,-50.37180367,-179.7575644,1105.274904,-51.23787133,-163.8232161,868.7384887,-18.29059664,-164.5502507,873.2041145,-19.37922224,-136.6122607,710.0208542,-47.14011991,-76.22829531,876.8219277,9.377826233,87.37450254,875.8531485
-11.84151104,4.674580329,958.8623191,53.81310752,-15.15406889,1487.312155,91.07399222,-30.50096344,1208.89402,-37.38788659,16.52032309,1438.015059,-106.4303991,-116.6474433,968.7304635,-12.03077864,156.7414364,967.120396,63.23114566,-78.38870378,962.5310533,97.85648907,21.88907061,961.940488,-41.363434,-171.7713169,1441.344948,78.78516144,164.7670207,1435.299478,-51.5690453,-171.2277286,1415.501517,70.24828063,169.9847526,1409.372082,-29.0469628,-169.0996437,1105.891982,-75.24153024,-183.2984538,1104.706832,-50.36037601,-179.7536513,1105.290401,-51.18219357,-163.891002,868.7481216,-18.23589618,-164.6222581,873.2202638,-19.28864792,-136.7029176,710.0335763,-47.1092444,-76.23691409,876.8169365,9.384736957,87.37419149,875.8533826
-11.8302634,4.67300448,958.861163,53.76731161,-15.12778171,1487.317258,91.0561165,-30.48512571,1208.905798,-37.43799125,16.52537011,1438.014491,-106.4051386,-116.66346,968.718403,-12.04378175,156.7386764,967.116428,63.25182594,-78.38094062,962.5404839,97.86313445,21.90169627,961.9528869,-41.38358464,-171.7664462,1441.369937,78.71147319,164.7902071,1435.280476,-51.5888959,-171.2280001,1415.52628,70.17414884,170.0030512,1409.352243,-29.03160438,-169.0990648,1105.906476,-75.22798319,-183.2916548,1104.717433,-50.34642437,-179.7502166,1105.304171,-51.1267104,-163.9474477,868.7565243,-18.18145844,-164.6838744,873.2355143,-19.19589829,-136.7768733,710.0464735,-47.07771095,-76.24599088,876.8119765,9.393371358,87.37304827,875.8532656
-11.81884168,4.670840436,958.8600404,53.72127428,-15.10093928,1487.322283,91.03818633,-30.46841856,1208.917713,-37.48764534,16.53341377,1438.014142,-106.3801847,-116.6797118,968.7072409,-12.05643278,156.735436,967.1113193,63.27228385,-78.37386874,962.5504632,97.86979903,21.91354068,961.9650866,-41.40673367,-171.7585523,1441.392173,78.6409489,164.814305,1435.264284,-51.61167644,-171.224655,1415.548277,70.10333506,170.0228252,1409.335278,-29.01201999,-169.0963235,1105.920072,-75.20988044,-183.2837921,1104.72748,-50.32799429,-179.7451242,1105.317044,-51.0714299,-163.9920269,868.764304,-18.12727893,-164.7345555,873.2503792,-19.10144974,-136.8330326,710.0601563,-47.04642547,-76.25611623,876.8075964,9.402151914,87.37070967,875.8525082
-11.8077603,4.668939584,958.8589599,53.67656051,-15.07649432,1487.327167,91.02107238,-30.45230911,1208.929125,-37.53509341,16.54156747,1438.013635,-106.3557592,-116.6956937,968.696457,-12.0692397,156.7323309,967.1065454,63.29222788,-78.36675452,962.5599667,97.87608637,21.92537803,961.9767945,-41.43163176,-171.7505017,1441.411943,78.57574371,164.8361123,1435.25025,-51.63607997,-171.2206253,1415.567769,70.0380646,170.0408028,1409.320497,-28.98898436,-169.0928546,1105.932267,-75.18783701,-183.2768228,1104.736477,-50.30574015,-179.7400498,1105.328514,-51.0173257,-164.0255781,868.7710017,-18.07432622,-164.7752164,873.2643446,-19.00647534,-136.8710586,710.0743268,-47.0161113,-76.26589503,876.8033436,9.410184144,87.36863703,875.8518521
-11.79718886,4.666841262,958.8579475,53.63412173,-15.053624,1487.331791,91.00509124,-30.43647382,1208.939913,-37.57944003,16.55085708,1438.013082,-106.3326022,-116.7111835,968.6868264,-12.08162887,156.7291223,967.1014687,63.31108722,-78.36021964,962.5691634,97.88190757,21.93641762,961.9876616,-41.45711648,-171.7412993,1441.428094,78.51654351,164.8568396,1435.239462,-51.66095043,-171.2147562,1415.583609,69.97901039,170.0583569,1409.309024,-28.96034792,-169.0881908,1105.942687,-75.15976547,-183.2701051,1104.744365,-50.27755649,-179.7344454,1105.338336,-50.9640908,-164.046856,868.7763253,-18.02228009,-164.8045434,873.2770274,-18.91115844,-136.8910695,710.0883615,-46.98755321,-76.27578358,876.7996656,9.417469464,87.36609826,875.8508995
-11.78732048,4.665090542,958.8568748,53.59229375,-15.03300801,1487.336634,90.99010123,-30.4213137,1208.950193,-37.62153952,16.56066468,1438.011503,-106.3104118,-116.7261782,968.6778694,-12.09385253,156.7260108,967.0965846,63.32909262,-78.35389603,962.5778603,97.88729002,21.94709994,961.9978524,-41.48481286,-171.7315301,1441.440691,78.46310284,164.8754086,1435.231691,-51.68754986,-171.2077449,1415.595717,69.92630911,170.0742902,1409.300481,-28.9282136,-169.0786485,1105.950826,-75.12770655,-183.2601597,1104.750642,-50.24549934,-179.724722,1105.346007,-50.9138396,-164.0517849,868.7798334,-17.97324637,-164.8189423,873.2878363,-18.81793469,-136.8883784,710.1018598,-46.96044309,-76.28536115,876.7962703,9.423984257,87.36363228,875.8499416
-11.77856616,4.66347867,958.8558371,53.5548775,-15.01242469,1487.341262,90.9773137,-30.40634762,1208.959389,-37.65862988,16.5715737,1438.009333,-106.2897579,-116.7407618,968.6706197,-12.10625769,156.7228282,967.0915746,63.34566543,-78.34802835,962.5858206,97.89173692,21.95714947,962.0066342,-41.50959003,-171.7206241,1441.45218,78.41631705,164.8938079,1435.224308,-51.71109379,-171.1994159,1415.606667,69.88045089,170.0902164,1409.292297,-28.88993102,-169.0656038,1105.95854,-75.08901828,-183.2483444,1104.757267,-50.20692426,-179.7122474,1105.353447,-50.86408589,-164.0425237,868.7832036,-17.92478217,-164.8207852,873.2987194,-18.72283207,-136.8659913,710.1166571,-46.93595095,-76.29499849,876.7936772,9.428692017,87.36081795,875.8486889
-11.77117889,4.662031531,958.8548065,53.52162788,-14.9930681,1487.345771,90.96699937,-30.39155685,1208.967401,-37.69045899,16.58319982,1438.006267,-106.270277,-116.7552391,968.6650299,-12.11951416,156.7196278,967.0866754,63.36101838,-78.34227247,962.592861,97.89508196,21.96704165,962.0139279,-41.53220633,-171.7089691,1441.460963,78.37723488,164.9110637,1435.218784,-51.73216404,-171.18993,1415.614797,69.84268608,170.105381,1409.28592,-28.84687187,-169.048651,1105.964591,-75.04504136,-183.2343677,1104.763163,-50.16317928,-179.696669,1105.359521,-50.81656605,-164.0202443,868.7854477,-17.87855516,-164.811339,873.3081582,-18.63005589,-136.8273018,710.1308873,-46.91396885,-76.30464587,876.7918297,9.431082242,87.35791927,875.8472546
-11.76505431,4.661409436,958.853799,53.4934391,-14.97588732,1487.350073,90.95914473,-30.37853031,1208.973971,-37.7161605,16.59466775,1438.002316,-106.2532597,-116.7682499,968.6607799,-12.13215075,156.7168251,967.0825667,63.37424017,-78.33695729,962.5985488,97.89742684,21.97610112,962.0196675,-41.55302149,-171.6973789,1441.469085,78.34768832,164.9255056,1435.212987,-51.75124065,-171.1803102,1415.622193,69.81475681,170.1178921,1409.279204,-28.79700811,-169.0269396,1105.969903,-74.99373799,-183.2173942,1104.76907,-50.11223049,-179.6771433,1105.365076,-50.76819433,-163.9846701,868.7874534,-17.83147768,-164.7902328,873.3170304,-18.53663996,-136.7729329,710.1452605,-46.89552695,-76.31315662,876.7904816,9.431777623,87.35551763,875.8459911
-11.75997951,4.661064488,958.8527508,53.46802763,-14.95997226,1487.35445,90.95292513,-30.36669558,1208.979633,-37.73790688,16.60648602,1437.9973,-106.2382445,-116.7800823,968.6576405,-12.14397711,156.7142252,967.0787756,63.38578462,-78.33221345,962.6034088,97.89912595,21.98423136,962.0242884,-41.57315884,-171.6853752,1441.475898,78.32467873,164.9383086,1435.207772,-51.76929777,-171.1700752,1415.62815,69.79378755,170.1289375,1409.272966,-28.7435112,-169.004858,1105.974064,-74.93841952,-183.201367,1104.774719,-50.05735545,-179.6578543,1105.369852,-50.72144779,-163.9452925,868.7889491,-17.78596645,-164.7665846,873.3246796,-18.44721661,-136.7124901,710.1590479,-46.87974186,-76.32099991,876.7895964,9.431499264,87.35319952,875.8447158
-11.75590817,4.661384287,958.8517747,53.44745024,-14.94710701,1487.35846,90.94893836,-30.35653182,1208.983932,-37.75424885,16.61684884,1437.991884,-106.2249674,-116.7908236,968.6553473,-12.15578908,156.712112,967.0760801,63.3957516,-78.32744464,962.6068949,97.89989036,21.99216495,962.027627,-41.59083188,-171.6747788,1441.481642,78.309389,164.9478576,1435.202863,-51.78484178,-171.1609975,1415.633024,69.78065994,170.1369532,1409.267039,-28.68332215,-168.9820424,1105.977163,-74.87610426,-183.1856189,1104.779605,-49.99555719,-179.6382981,1105.373665,-50.67026534,-163.9017804,868.7900922,-17.73593249,-164.740202,873.3310251,-18.35675039,-136.6469633,710.1719697,-46.86675702,-76.32759755,876.7889392,9.429469375,87.35176546,875.843818
-11.75301075,4.662583822,958.8508568,53.43211667,-14.93800628,1487.36214,90.94728946,-30.34900389,1208.986684,-37.76454335,16.62528806,1437.985832,-106.2141868,-116.7996981,968.6537509,-12.16683024,156.7107446,967.0749307,63.40358679,-78.32279958,962.6086891,97.89972143,21.99956354,962.0295851,-41.60654625,-171.6660126,1441.487254,78.30336705,164.9529608,1435.197195,-51.79835362,-171.1535996,1415.63774,69.77697514,170.1406372,1409.260319,-28.6184685,-168.9622859,1105.979483,-74.80897475,-183.1734509,1104.78417,-49.92898021,-179.6220418,1105.376943,-50.61621939,-163.8621766,868.7910297,-17.68295612,-164.7188769,873.3363062,-18.26657157,-136.5843436,710.1842291,-46.85725517,-76.33225106,876.7883759,9.42591187,87.35160457,875.8435221
-11.75117424,4.664965479,958.8499839,53.42150607,-14.93398839,1487.365551,90.94780437,-30.34474796,1208.987883,-37.76936955,16.63006604,1437.979047,-106.2057554,-116.8064812,968.652234,-12.17711069,156.7104096,967.0759741,63.40942281,-78.31792923,962.6085351,97.89869403,22.00679906,962.0303703,-41.62007917,-171.6608282,1441.492734,78.30540176,164.9523765,1435.190767,-51.80957247,-171.1496916,1415.642282,69.78154013,170.1386965,1409.252789,-28.54847626,-168.9465793,1105.980791,-74.73681794,-183.1649596,1104.787641,-49.85735075,-179.609664,1105.379249,-50.55527756,-163.8303254,868.7914003,-17.62299869,-164.7062422,873.3401453,-18.17289844,-136.5295435,710.1952278,-46.85100492,-76.33431384,876.7875292,9.420963913,87.35340074,875.8442077
-11.75055387,4.667820219,958.8492015,53.41699258,-14.93160674,1487.368489,90.95084849,-30.34210769,1208.987573,-37.76798529,16.63380035,1437.971961,-106.1995532,-116.8119517,968.6519447,-12.18705126,156.710501,967.0779192,63.41329456,-78.31332888,962.606986,97.89664469,22.01343947,962.0296408,-41.62913379,-171.6566327,1441.498883,78.31501021,164.9496589,1435.182863,-51.81640245,-171.1468096,1415.647529,69.79363244,170.1345694,1409.243786,-28.47524607,-168.9323783,1105.982297,-74.66167943,-183.1571224,1104.791129,-49.78267913,-179.5984001,1105.381768,-50.48845909,-163.8047569,868.7923619,-17.55708777,-164.7009254,873.3437318,-18.07650788,-136.4792916,710.2064815,-46.8481139,-76.33521649,876.7871131,9.414194198,87.3558266,875.8451288
-11.75024132,4.671557613,958.8485153,53.41580462,-14.93269386,1487.371003,90.95511123,-30.34134806,1208.986316,-37.76334522,16.63483455,1437.965073,-106.193966,-116.8166316,968.651259,-12.19735708,156.7113078,967.0815407,63.41654279,-78.30803916,962.604175,97.89406343,22.02074173,962.0284096,-41.6370419,-171.6550727,1441.506278,78.3295347,164.942907,1435.173351,-51.82230473,-171.1465868,1415.654108,69.81047431,170.1263648,1409.233223,-28.39863584,-168.9215839,1105.983889,-74.58368284,-183.1509773,1104.794499,-49.70502318,-179.5897534,1105.384408,-50.41483218,-163.7889832,868.7934082,-17.4843704,-164.7066494,873.3470748,-17.97381569,-136.4404216,710.2174526,-46.84647932,-76.33445586,876.7862711,9.406317511,87.35987085,875.8468644
-11.75061219,4.675784049,958.8479475,53.41887027,-14.93724369,1487.373003,90.96096051,-30.34255971,1208.983913,-37.75465779,16.63290275,1437.958372,-106.1898839,-116.8200399,968.6507396,-12.2073166,156.7127562,967.0865473,63.41848542,-78.30258749,962.600076,97.89085566,22.02797477,962.0263375,-41.64156116,-171.6564748,1441.513243,78.34862412,164.932778,1435.163777,-51.82498442,-171.1492015,1415.660324,69.83173122,170.114902,1409.222671,-28.32102566,-168.9150318,1105.985052,-74.5053364,-183.1468932,1104.796601,-49.62686332,-179.5843445,1105.38638,-50.33316873,-163.7848828,868.7938537,-17.40364592,-164.7254897,873.349629,-17.86275104,-136.4148758,710.2276158,-46.84702904,-76.33209152,876.7853035,9.397364507,87.36514165,875.8492039
-11.75139281,4.680239255,958.8475044,53.42607075,-14.94227831,1487.374451,90.96813461,-30.34442005,1208.980677,-37.74236044,16.63066173,1437.952202,-106.1865673,-116.823064,968.6507557,-12.21754005,156.7144154,967.0920768,63.41968579,-78.29705411,962.595256,97.88708961,22.03522596,962.0235398,-41.64355137,-171.658134,1441.522208,78.37217381,164.92162,1435.15194,-51.8255063,-171.1522065,1415.668684,69.85710396,170.1022662,1409.20994,-28.24368428,-168.9109378,1105.987568,-74.42815424,-183.1423121,1104.799473,-49.5496507,-179.5800322,1105.38959,-50.24578121,-163.7907749,868.7952383,-17.31729244,-164.7561435,873.3533074,-17.74352553,-136.4033503,710.238531,-46.84900578,-76.32920597,876.7845053,9.387284668,87.37082993,875.8517052
-11.75220616,4.684756403,958.8472405,53.43660301,-14.9485026,1487.375182,90.97633012,-30.34599696,1208.976845,-37.72740041,16.62820992,1437.947175,-106.1825463,-116.826861,968.651,-12.22943728,156.7161186,967.0980015,63.42122845,-78.29081035,962.5899791,97.88279356,22.04348718,962.0203465,-41.64439828,-171.659984,1441.531585,78.39958207,164.9092834,1435.139685,-51.82537017,-171.1552059,1415.677651,69.88588769,170.0886346,1409.196975,-28.16649017,-168.9076834,1105.990741,-74.35230307,-183.1346507,1104.802069,-49.4734813,-179.5747525,1105.393142,-50.15142021,-163.8029338,868.7967784,-17.2240835,-164.7948973,873.3574592,-17.61424656,-136.4032302,710.2493544,-46.85104592,-76.3263804,876.7837543,9.375718196,87.37694713,875.8543536
-11.75273268,4.689041428,958.8470961,53.4482332,-14.95429536,1487.375444,90.98436349,-30.34724557,1208.973027,-37.71210655,16.62644241,1437.943252,-106.1784304,-116.8308055,968.6513498,-12.24128157,156.7176851,967.1036118,63.42286595,-78.28469859,962.5849238,97.8785769,22.05162038,962.0172207,-41.64512211,-171.6611506,1441.541658,78.42748947,164.8974706,1435.127002,-51.82553384,-171.1574431,1415.687483,69.91475291,170.0756034,1409.183734,-28.09286797,-168.9036913,1105.99478,-74.28136589,-183.1218467,1104.805002,-49.40189647,-179.5667043,1105.397437,-50.05538031,-163.8200443,868.7985478,-17.1293545,-164.8405483,873.3623947,-17.47898368,-136.4135833,710.2603462,-46.85289519,-76.32386972,876.7830977,9.36431742,87.38275598,875.8568453
-11.75320194,4.693243438,958.8471324,53.46205859,-14.96164647,1487.375001,90.99257851,-30.34895306,1208.968888,-37.69542825,16.62401436,1437.940693,-106.1747285,-116.8343858,968.6517207,-12.25279205,156.719359,967.1094075,63.42418591,-78.27868107,962.5796972,97.87431704,22.05956509,962.0139839,-41.64514421,-171.6629987,1441.551134,78.45731839,164.8845628,1435.115087,-51.82548398,-171.1600414,1415.696916,69.94506838,170.0617917,1409.171479,-28.02492379,-168.9000215,1105.998903,-74.21764698,-183.1042821,1104.8072,-49.33715323,-179.5566341,1105.401539,-49.958695,-163.8428363,868.7997176,-17.03411966,-164.8929446,873.3673115,-17.3393947,-136.4354253,710.2705021,-46.8551747,-76.32105926,876.7824242,9.352933989,87.38871079,875.8594183
-11.75336332,4.696854727,958.8473816,53.47737304,-14.96922988,1487.373753,91.00065412,-30.34961839,1208.96478,-37.67818119,16.62289764,1437.940015,-106.1704156,-116.8387263,968.652444,-12.26485829,156.7206661,967.1144774,63.42596125,-78.27272625,962.5749274,97.87008459,22.06759141,962.0108083,-41.64574835,-171.6635766,1441.558973,78.48862164,164.8722578,1435.105241,-51.82660272,-171.1608077,1415.704954,69.97630019,170.0491356,1409.161587,-27.96462939,-168.893226,1106.002955,-74.16310243,-183.078531,1104.808358,-49.28121346,-179.5411034,1105.405201,-49.86307178,-163.8666602,868.8003076,-16.94005057,-164.9472937,873.3719821,-17.19849335,-136.4623338,710.2798821,-46.85686632,-76.31916988,876.7820182,9.341440172,87.39397998,875.8616134
-11.75298682,4.700885443,958.8478055,53.49294441,-14.9797308,1487.371854,91.00780186,-30.35161484,1208.960734,-37.6615587,16.61993022,1437.940993,-106.1664297,-116.8421577,968.6521172,-12.27573507,156.7223702,967.1202343,63.42764993,-78.26676938,962.570082,97.86632173,22.075432,962.0081945,-41.64808995,-171.6660137,1441.566692,78.52017566,164.8573928,1435.095978,-51.83002177,-171.1631126,1415.713099,70.00724753,170.0342302,1409.152514,-27.91301845,-168.8840371,1106.006729,-74.11876687,-183.0453374,1104.808715,-49.23511067,-179.5208494,1105.408426,-49.77186208,-163.8930202,868.8003421,-16.85042896,-165.0043777,873.3760856,-17.06189461,-136.4941694,710.2883297,-46.85823324,-76.31626304,876.7810314,9.331178628,87.39996026,875.8642675
