frame,C7,C7,C7,T10,T10,T10,CLAV,CLAV,CLAV,STRN,STRN,STRN,RBAK,RBAK,RBAK,LASI,LASI,LASI,RASI,RASI,RASI,LPSI,LPSI,LPSI,RPSI,RPSI,RPSI,LTHI,LTHI,LTHI,LKNE,LKNE,LKNE,LTIB,LTIB,LTIB,LANK,LANK,LANK,LHEE,LHEE,LHEE,LTOE,LTOE,LTOE,RTHI,RTHI,RTHI,RKNE,RKNE,RKNE,RTIB,RTIB,RTIB,RANK,RANK,RANK,RHEE,RHEE,RHEE,RTOE,RTOE,RTOE,L_Tibia,L_Tibia,L_Tibia,R_Tibia,R_Tibia,R_Tibia
frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
19,1510.884521,439.355133,1651.391602,1527.851196,524.585205,1492.947266,1489.244995,313.657623,1550.338501,1472.501953,314.176788,1392.689331,1443.896118,555.641052,1480.857178,1612.224976,369.170898,1122.108154,1387.15271,383.920197,1132.407837,1552.967896,535.819031,1178.989014,1462.081421,541.744263,1179.7229,1680.742432,502.224731,821.86261,1662.745361,559.881042,668.962463,1668.161377,727.912354,576.256165,1642.469116,911.122253,475.618408,1594.486206,976.420288,521.551392,1588.485229,890.404175,316.202698,1327.444092,376.750336,859.742798,1367.580811,313.682465,667.823547,1364.330688,314.063385,524.189331,1421.685913,295.534515,280.587128,1477.096924,356.630585,225.901596,1472.555786,145.016022,279.583496,1610.007446,591.088501,581.075073,1419.922729,256.228088,609.205322
20,1510.158936,439.776337,1648.411621,1527.189819,525.04303,1489.80127,1489.034912,313.790863,1547.274536,1472.594971,314.315979,1389.62561,1442.899536,555.687866,1476.979614,1611.869141,368.557617,1119.043701,1386.68396,383.727142,1129.62085,1552.986938,535.716003,1175.318481,1462.040039,541.607178,1176.381714,1680.396484,498.949982,817.829041,1662.479736,555.286255,664.886658,1668.331177,724.980835,576.21051,1643.185303,910.940674,480.722382,1595.209229,975.289185,528.133972,1589.687866,893.695679,320.773773,1327.343872,375.562531,857.437012,1366.994507,312.270172,665.49353,1364.098755,315.228973,522.053345,1421.812622,303.587311,278.951721,1476.94397,366.49411,226.298447,1473.084473,153.267853,273.56189,1609.94812,587.799255,577.449768,1419.61853,255.804031,605.969727
21,1509.391846,440.161896,1645.32312,1526.505615,525.523071,1486.608032,1488.865967,313.918945,1544.067017,1472.780518,314.501526,1386.411133,1441.873413,555.73999,1473.01001,1611.509644,368.035187,1115.872437,1386.225952,383.649536,1126.750854,1553.057617,535.686951,1171.569092,1462.041504,541.54834,1173.002075,1680.100464,495.612,813.715332,1662.25354,550.475647,660.726074,1668.516968,721.645142,575.978455,1643.877075,910.096985,485.540985,1595.885376,973.524719,534.330261,1590.953735,896.148315,325.123962,1327.189941,374.473114,855.070312,1366.397949,310.906189,663.129639,1363.866943,316.576416,519.955933,1421.956421,312.174103,277.502319,1476.797974,376.86319,226.83075,1473.60498,162.103378,267.705353,1609.955566,584.184937,573.749207,1419.293701,255.496353,602.702332
22,1508.584595,440.503662,1642.161133,1525.798706,526.018433,1483.39978,1488.736328,314.039246,1540.743042,1473.053711,314.732971,1383.075562,1440.827393,555.80011,1468.988037,1611.145508,367.608337,1112.62085,1385.787354,383.691101,1123.82019,1553.173584,535.728516,1167.773315,1462.080688,541.567444,1169.612915,1679.849609,492.206421,809.557068,1662.065552,545.451111,656.517639,1668.718872,717.906982,575.567871,1644.54541,908.596375,490.051941,1596.523315,971.148438,540.109802,1592.267944,897.743042,329.226196,1326.973877,373.509338,852.644592,1365.800903,309.624451,660.735474,1363.634888,318.105408,517.905579,1422.11438,321.214081,276.253021,1476.663086,387.628723,227.474258,1474.116211,171.443207,262.124268,1610.021851,580.243896,570.00708,1418.957886,255.336731,599.421814
23,1507.741577,440.795776,1638.960327,1525.069336,526.522888,1480.209839,1488.644409,314.149628,1537.332397,1473.407349,315.009644,1379.651123,1439.771484,555.871582,1464.955444,1610.776489,367.280304,1109.319702,1385.375854,383.853455,1120.855957,1553.326172,535.836609,1163.963623,1462.151733,541.664001,1166.241577,1679.63855,488.727539,805.390991,1661.914917,540.213257,652.297363,1668.936401,713.768066,574.986755,1645.192871,906.449158,494.233612,1597.133789,968.187927,545.44458,1593.610229,898.466553,333.055054,1326.693848,372.696747,850.164368,1365.212524,308.464996,658.311523,1363.406006,319.824158,515.902588,1422.28479,330.63501,275.206818,1476.544678,398.694397,228.199936,1474.617432,181.211914,256.911316,1610.137939,575.972717,566.256836,1418.623047,255.362808,596.140015
24,1506.868652,441.035126,1635.755371,1524.317993,527.030396,1477.069702,1488.588501,314.249023,1533.866943,1473.832153,315.330231,1376.171875,1438.71582,555.959167,1460.955688,1610.40564,367.053223,1106.002808,1384.996948,384.136383,1117.888184,1553.505127,536.008118,1160.172974,1462.246582,541.836243,1162.91394,1679.462402,485.169189,801.253906,1661.800171,534.763062,648.10083,1669.1698,709.231262,574.243652,1645.822021,903.670593,498.064392,1597.728638,964.676331,550.308472,1594.956665,898.310791,336.586609,1326.352539,372.058807,847.636597,1364.642212,307.474762,655.854797,1363.185669,321.750702,513.940308,1422.466919,340.373352,274.356812,1476.447632,409.976471,228.976074,1475.107666,191.338455,252.137726,1610.293213,571.367554,562.53009,1418.302979,255.617798,592.862061
25,1505.973877,441.221283,1632.577637,1523.544189,527.535645,1474.009399,1488.567261,314.337372,1530.378906,1474.31604,315.692139,1372.672485,1437.669189,556.068542,1457.033203,1610.037476,366.927551,1102.705811,1384.655518,384.537384,1114.949707,1553.698975,536.241272,1156.434326,1462.354492,542.081116,1159.654541,1679.317383,481.526001,797.182373,1661.718384,529.101807,643.962646,1669.419067,704.301086,573.347412,1646.437134,900.281006,501.523376,1598.319336,960.650818,554.676514,1596.281616,897.272949,339.798279,1325.956421,371.617188,845.071167,1364.098022,306.708008,653.360046,1362.979736,323.911682,512.007446,1422.657227,350.372559,273.688202,1476.376709,421.403412,229.770828,1475.583496,201.756439,247.850739,1610.476562,566.424072,558.8573,1418.01062,256.14856,589.587524
26,1505.06604,441.356628,1629.455444,1522.74707,528.033936,1471.054321,1488.579102,314.415619,1526.901978,1474.846191,316.091431,1369.187744,1436.63916,556.205627,1453.230103,1609.676636,366.901947,1099.462646,1384.354248,385.051758,1112.071899,1553.895508,536.534729,1152.780151,1462.4646,542.394653,1156.486938,1679.199707,477.794159,793.211609,1661.666016,523.231812,639.916016,1669.684448,698.98407,572.307312,1647.04248,896.304504,504.590393,1598.91748,956.151123,558.526001,1597.560303,895.356018,342.668762,1325.516846,371.394592,842.478088,1363.588013,306.224976,650.821106,1362.795288,326.341187,510.089447,1422.853271,360.581421,273.178711,1476.332886,432.913971,230.554276,1476.040283,212.404236,244.073273,1610.676514,561.137634,555.26709,1417.756226,257.003052,586.312134
27,1504.153931,441.44635,1626.414062,1521.925537,528.52179,1468.227051,1488.622437,314.485474,1523.46875,1475.409058,316.523163,1365.751953,1435.631226,556.375916,1449.585938,1609.327881,366.973328,1096.303589,1384.094482,385.672882,1109.283081,1554.082031,536.887329,1149.242676,1462.564331,542.772095,1153.434448,1679.106934,473.97229,789.375122,1661.638062,517.156799,635.992615,1669.965332,693.290039,571.133667,1647.642456,891.768677,507.246246,1599.535156,951.217651,561.836731,1598.7677,892.568481,345.178223,1325.050903,371.415466,839.866638,1363.118652,306.089478,648.232239,1362.638428,329.077362,508.170837,1423.052612,370.953247,272.801147,1476.314087,444.456665,231.300308,1476.471924,223.225128,240.806061,1610.88147,555.50354,551.786865,1417.546631,258.227264,583.029907
28,1503.246704,441.498871,1623.47644,1521.079346,528.996704,1465.546387,1488.694336,314.549194,1520.112183,1475.98999,316.981598,1362.398804,1434.648193,556.58374,1446.134277,1608.996094,367.137482,1093.256104,1383.875244,386.392639,1106.609009,1554.247559,537.297241,1145.851074,1462.643311,543.209412,1150.519287,1679.036621,470.061523,785.703552,1661.627686,510.882263,632.221924,1670.261597,687.231384,569.838196,1648.241333,886.703979,509.473328,1600.184448,945.890808,564.591675,1599.880737,888.924622,347.308502,1324.578613,371.703461,837.247131,1362.694946,306.365173,645.591064,1362.515259,332.15863,506.238953,1423.253174,381.445587,272.527069,1476.315796,455.988892,231.988022,1476.873169,234.167877,238.031464,1611.0802,549.519226,548.442444,1417.383667,259.861847,579.736389
